6.432521829992819562e+01 2.368403945185448833e-10 1.164821681563688327e-10 -2.785194531596751943e+01 6.885717730110860302e+00 -1.497347359764748056e-10 2.661314053124888002e+00 6.515455703469119619e+00 -6.949059535748615915e-10 -5.624865511691119480e+00 -2.373591982685052670e-10 -8.362015667038798856e-11 2.661314054035251786e+00 -6.515455703624260408e+00 6.587747636875700317e-10 -2.785194531508022209e+01 -6.885717730390020108e+00 -5.824644466318760501e-11 -5.106077880231540078e+00 8.448519661641284983e-11 1.267681128597005667e-11 -1.721005110204057775e+00 1.358276657384819952e+00 2.249812061397591887e-10 1.762374236527091964e-01 -9.278036505377020016e-02 2.530207110618441835e-10 -1.234770110491035938e-01 7.134780266593310216e-11 5.075665918412820530e-11 1.762374236645610215e-01 9.278036519326599008e-02 -1.533518984109479967e-10 -1.721005110182125986e+00 -1.358276657245339969e+00 -1.768331302197809927e-10
7.159304327412940041e-10 6.930656728260299815e+01 -1.083483325242951958e-10 1.202628683234526008e+01 -1.690613654978423952e+01 6.269962801289836989e-10 2.770171014251001651e+00 -2.707207351190540123e+00 -1.601239558284485776e-10 -8.955759148574099066e-11 2.846413138196238202e-02 -2.565417694605660552e-10 -2.770171015434281792e+00 -2.707207351307825860e+00 5.666670621956644978e-10 -1.202628683237820084e+01 -1.690613654930753995e+01 1.266329065967183911e-10 -4.532932844306958860e-11 -3.113155619166219878e+01 -1.855774535894614838e-10 -1.417940403056325849e+00 1.001676604848568131e+00 -1.427566556336504069e-10 -1.664771055664145474e-02 -5.283988070009379978e-01 -6.232719288068419327e-11 2.594288093765238068e-10 7.665698412243750204e-02 -7.292981354838580010e-11 1.664771090836235715e-02 -5.283988072775940292e-01 -1.388012964812515866e-10 1.417940403080353962e+00 1.001676604574913920e+00 -1.928897789746236505e-10
4.687347071206798122e-10 -7.403070413636303471e-10 1.242765269342048029e+01 2.010766032845001661e-10 -1.941299803201457230e-10 -5.937095044071799776e+00 -1.095241739315633289e-09 7.572553207321058855e-11 8.220837339547160116e-01 -4.159248136631687945e-10 2.998334011627967755e-10 -7.375720791982940394e-01 8.651925599567622527e-10 5.783068598649854231e-11 8.220837344309379624e-01 9.533877159961789971e-12 2.455057398695337234e-10 -5.937095042910639719e+00 -1.402784772770354264e-10 4.066465983387779204e-10 -3.276580669679240110e+00 1.975990031322094609e-10 3.187105197810513602e-10 2.756091770127550022e-01 3.682451982234269394e-10 -2.239260513126062335e-11 6.844956032842659521e-01 1.431167518679049996e-10 -2.875105986621662169e-10 -1.036868856253743976e-01 -2.427841989949275359e-10 -2.555381774238529857e-10 6.844956028220000599e-01 -3.592691942555514828e-10 9.562603833779270701e-11 2.756091765601992316e-01
-2.783861361377523735e+01 1.203509429954182153e+01 1.685983893159239915e-10 6.808111359354060710e+01 2.165344479681362344e+00 -3.417234848721123963e-10 -1.145789469554356010e+01 -2.561779179862731848e+00 2.895178766940917893e-10 2.656051987136492265e+00 -2.775312946692425786e+00 -2.102303792147645986e-10 -1.388510799736278001e+00 2.447585159405847754e+00 9.167484520630820074e-10 -5.383479705043339614e+00 -1.877084963495653902e+00 3.502935242037349773e-10 3.457832796535937891e-01 -2.241716196756058099e-01 -1.484683973333245811e-10 -2.462689970987104005e+01 -1.126736610393757942e+01 2.153761240446496315e-12 2.938731573866618096e-01 2.581736654074502368e+00 -2.770691119331168355e-11 -4.010365659690453555e-01 -3.157041136637354084e-01 -2.360587235396924169e-10 2.515406562236823657e-02 8.633915222854579574e-02 -4.020691810149247678e-10 -3.055409934012137674e-01 -2.946808176043343996e-01 -3.610549263491513565e-10
6.895419544850340365e+00 -1.692358897808227880e+01 4.660832254888042901e-10 2.149968894478194059e+00 6.556273372912139052e+01 2.300226735970183336e-11 2.575570174910519761e+00 -3.330469432906138394e+01 4.609678137924707794e-10 -6.517578632387920123e+00 -2.697360927126843944e+00 9.144611475863619549e-10 2.453158117990757781e+00 -4.211838808169679815e+00 -2.089485195188912167e-10 1.870852199026610041e+00 5.340613619846759974e+00 -1.656646020589499378e-10 2.553396573483904142e+00 -1.066609604830377922e+00 -1.262696989917887668e-10 -1.126562977091936091e+01 -1.160959380829124044e+01 -3.095721388978652414e-10 -1.931354530078919773e-01 -1.015180204161481914e+00 -4.297326428382151878e-10 -2.390265360700705721e-01 4.674983055252190239e-02 -3.650996558337872258e-10 8.693051598584386475e-02 -7.389442985630581551e-02 -1.917334845142616390e-10 -3.699256283409212420e-01 -4.733608994113109453e-02 -6.749371157357981378e-11
-5.344918084515537515e-11 1.008676201591507393e-09 -5.940279410061259924e+00 4.774825803841031835e-10 2.043858357298616868e-10 1.243707310814794020e+01 3.679598795797156541e-10 -2.709970598618882676e-10 -5.940081136111680316e+00 -4.232690020418254651e-10 -1.179287396901873564e-09 8.220526534158679732e-01 -6.774609605936232626e-10 -7.006299958603467992e-10 -7.383877239459379904e-01 -7.543405795840119055e-10 8.344001168171868987e-10 8.216415061072079862e-01 1.369829314269797177e-10 -6.623295939478524019e-10 2.744378125067363783e-01 -4.126408797988645460e-10 -2.419587395025013521e-10 -3.278163648622533621e+00 -4.006115959798162152e-10 3.998057822307554687e-10 2.745006106185786110e-01 2.250556346101648120e-10 6.776752006776298742e-10 6.846342964404019682e-01 7.789004025093859696e-10 2.983034583237120785e-10 -1.024014246956254093e-01 7.353908003382425562e-10 -3.680440396891526689e-10 6.849733562002859877e-01
2.656051988089151994e+00 2.775312946608256226e+00 9.425626380204520255e-10 -1.145789469599015931e+01 2.561779180116442234e+00 3.463031651449412434e-10 6.808111359268799845e+01 -2.165344479530111776e+00 2.063225181005339654e-10 -2.783861361380439803e+01 -1.203509430006960024e+01 2.711550565504553645e-10 -5.383479706427920064e+00 1.877084963913628002e+00 3.500922138596887404e-10 -1.388510799232482107e+00 -2.447585159505007990e+00 1.666793929635706928e-11 -4.010365659503210001e-01 3.157041136323541775e-01 -4.699455275238872148e-10 2.938731575014422170e-01 -2.581736653941200110e+00 -4.258243883911393926e-10 -2.462689970957030283e+01 1.126736610410510053e+01 -3.315057321331629658e-10 3.457832800511589921e-01 2.241716196724165833e-01 -2.516363059382372120e-10 -3.055409931008074009e-01 2.946808174170927885e-01 -2.712353194978630318e-10 2.515406574668910267e-02 -8.633915241937520357e-02 -3.829562574881402103e-10
6.517578632489219537e+00 -2.697360926988603858e+00 2.585393196071019672e-10 -2.575570174918013766e+00 -3.330469432913480432e+01 1.378111597086887383e-10 -2.149968894208170056e+00 6.556273372898240837e+01 -7.604441595463152515e-10 -6.895419545332440059e+00 -1.692358897817850050e+01 6.987363420981366341e-10 -1.870852198594376237e+00 5.340613620138279671e+00 -2.310255555053198045e-11 -2.453158118056104176e+00 -4.211838808264819711e+00 -1.826706372137826066e-10 2.390265359673546253e-01 4.674983051571489356e-02 -1.043047722206800320e-11 1.931354529417659838e-01 -1.015180204115633922e+00 4.509693924138199967e-11 1.126562977091016116e+01 -1.160959380825540066e+01 3.284729832336240073e-11 -2.553396573475315900e+00 -1.066609604821976198e+00 -4.123992679091578712e-11 3.699256283290308089e-01 -4.733608998182459865e-02 -7.949132878144299745e-11 -8.693051605310336827e-02 -7.389442989483926971e-02 -7.565197387361340116e-11
-5.395927479790937897e-10 9.895695998740627886e-10 8.220526522297659788e-01 1.898956998591661005e-09 5.782009211696692574e-10 -5.940081135687780289e+00 1.180749139954861970e-09 -7.332131102353450780e-10 1.243707310849026015e+01 1.114031592669428861e-10 -1.387156001175782194e-09 -5.940279410476080102e+00 -1.212325838675920586e-09 -7.225796569974071021e-10 8.216415057757320284e-01 -8.051040199102965644e-10 1.097012467844715733e-09 -7.383877226812660677e-01 -1.436617883980367480e-10 -9.805616041358433677e-10 6.846342964095339934e-01 -9.714145980666000213e-10 -4.325590198528406205e-10 2.745006106324017758e-01 -9.482579409192393172e-10 5.654526413073623914e-10 -3.278163648623130033e+00 -7.063588939020676305e-11 1.022798394589852222e-09 2.744378125046277872e-01 7.599006007774633531e-10 4.937230797807945493e-10 6.849733561763260425e-01 7.399831997156880448e-10 -4.906878410537718338e-10 -1.024014247503909902e-01
-5.624865511944980412e+00 2.876299996790177005e-10 3.093478554432000434e-11 2.661314052791992069e+00 -6.515455703968320300e+00 -3.315887514763513929e-10 -2.785194531534423845e+01 -6.885717729714060376e+00 5.235914368253273920e-10 6.432521829985620343e+01 -1.488908024649404638e-10 6.847430149506224301e-10 -2.785194531563281828e+01 6.885717729714579960e+00 -5.237325504373359692e-10 2.661314054070126112e+00 6.515455704155979966e+00 4.991975749258170418e-10 -1.234770109323403975e-01 -2.909480295576472031e-11 -4.778184690171098941e-11 1.762374238259747927e-01 9.278036508195419696e-02 -1.163160412337261903e-10 -1.721005110062326038e+00 -1.358276657433185930e+00 -2.338346794700588006e-10 -5.106077880192041007e+00 -1.061915971822813276e-10 -2.555681680568532140e-10 -1.721005110161490048e+00 1.358276657280105937e+00 -1.669484630883695666e-10 1.762374237259898002e-01 -9.278036512049460394e-02 -6.269631158167920713e-11
